$GPRMC,225739.000,A,3855.1308,N,07729.5148,W,48.06,297.44,261115,,,A*40
$GPRMC,225739.200,A,3855.1321,N,07729.5179,W,48.26,297.57,261115,,,A*4B
$GPRMC,225739.400,A,3855.1333,N,07729.5209,W,48.34,297.56,261115,,,A*48
$GPRMC,225739.600,A,3855.1345,N,07729.5240,W,48.39,297.55,261115,,,A*48
$GPRMC,225739.800,A,3855.1358,N,07729.5271,W,48.38,297.47,261115,,,A*4A
$GPRMC,225740.000,A,3855.1370,N,07729.5301,W,48.42,297.30,261115,,,A*4D
$GPRMC,225740.200,A,3855.1382,N,07729.5332,W,48.48,297.22,261115,,,A*4B
$GPRMC,225740.400,A,3855.1394,N,07729.5363,W,48.50,297.06,261115,,,A*41
$GPRMC,225740.600,A,3855.1407,N,07729.5394,W,48.59,297.11,261115,,,A*49
$GPRMC,225740.800,A,3855.1419,N,07729.5424,W,48.64,296.94,261115,,,A*46
$GPRMC,225741.000,A,3855.1431,N,07729.5455,W,48.73,296.89,261115,,,A*49
$GPRMC,225741.200,A,3855.1443,N,07729.5486,W,48.77,296.82,261115,,,A*4F
$GPRMC,225741.400,A,3855.1455,N,07729.5518,W,48.84,296.82,261115,,,A*44
$GPRMC,225741.600,A,3855.1467,N,07729.5549,W,48.88,296.77,261115,,,A*45
$GPRMC,225741.800,A,3855.1479,N,07729.5580,W,48.86,296.80,261115,,,A*47
$GPRMC,225742.000,A,3855.1492,N,07729.5611,W,48.88,296.78,261115,,,A*4B
$GPRMC,225742.200,A,3855.1504,N,07729.5642,W,48.87,296.83,261115,,,A*4A
$GPRMC,225742.400,A,3855.1516,N,07729.5673,W,48.80,296.88,261115,,,A*41
$GPRMC,225742.600,A,3855.1529,N,07729.5703,W,48.73,296.97,261115,,,A*4B
$GPRMC,225742.800,A,3855.1541,N,07729.5734,W,48.70,296.95,261115,,,A*4E
$GPRMC,225743.000,A,3855.1553,N,07729.5765,W,48.52,296.89,261115,,,A*4D
$GPRMC,225743.200,A,3855.1565,N,07729.5795,W,48.24,296.88,261115,,,A*45
$GPRMC,225743.400,A,3855.1577,N,07729.5825,W,47.96,296.86,261115,,,A*4C
$GPRMC,225743.600,A,3855.1590,N,07729.5856,W,47.78,296.89,261115,,,A*4C
$GPRMC,225743.800,A,3855.1602,N,07729.5886,W,47.64,296.88,261115,,,A*4B
$GPRMC,225744.000,A,3855.1614,N,07729.5916,W,47.41,296.96,261115,,,A*43
$GPRMC,225744.200,A,3855.1625,N,07729.5946,W,47.24,297.06,261115,,,A*4D
$GPRMC,225744.400,A,3855.1637,N,07729.5976,W,47.09,297.05,261115,,,A*47
$GPRMC,225744.600,A,3855.1649,N,07729.6006,W,46.99,297.12,261115,,,A*4F
$GPRMC,225744.800,A,3855.1661,N,07729.6035,W,46.89,297.12,261115,,,A*4A
$GPRMC,225745.000,A,3855.1673,N,07729.6065,W,46.75,297.13,261115,,,A*47
$GPRMC,225745.200,A,3855.1684,N,07729.6095,W,46.59,297.13,261115,,,A*4C
$GPRMC,225745.400,A,3855.1696,N,07729.6124,W,46.46,297.14,261115,,,A*4B
$GPRMC,225745.600,A,3855.1708,N,07729.6154,W,46.29,297.04,261115,,,A*40
$GPRMC,225745.800,A,3855.1719,N,07729.6183,W,46.18,297.11,261115,,,A*42
$GPRMC,225746.000,A,3855.1731,N,07729.6212,W,45.97,297.21,261115,,,A*4F
$GPRMC,225746.200,A,3855.1742,N,07729.6241,W,45.89,297.11,261115,,,A*43
$GPRMC,225746.400,A,3855.1754,N,07729.6270,W,45.77,296.93,261115,,,A*4A
$GPRMC,225746.600,A,3855.1765,N,07729.6299,W,45.72,296.79,261115,,,A*4C
$GPRMC,225746.800,A,3855.1777,N,07729.6328,W,45.66,296.77,261115,,,A*41
$GPRMC,225747.000,A,3855.1788,N,07729.6357,W,45.57,296.76,261115,,,A*43
$GPRMC,225747.200,A,3855.1800,N,07729.6386,W,45.54,296.68,261115,,,A*4E
$GPRMC,225747.400,A,3855.1811,N,07729.6415,W,45.48,296.53,261115,,,A*40
$GPRMC,225747.600,A,3855.1822,N,07729.6444,W,45.26,296.39,261115,,,A*42
$GPRMC,225747.800,A,3855.1833,N,07729.6472,W,45.16,296.42,261115,,,A*46
$GPRMC,225748.000,A,3855.1845,N,07729.6501,W,45.01,296.47,261115,,,A*46
$GPRMC,225748.200,A,3855.1856,N,07729.6529,W,44.82,296.38,261115,,,A*4E
$GPRMC,225748.400,A,3855.1867,N,07729.6558,W,44.65,296.52,261115,,,A*49
$GPRMC,225748.600,A,3855.1878,N,07729.6586,W,44.45,296.74,261115,,,A*40
$GPRMC,225748.800,A,3855.1889,N,07729.6614,W,44.25,296.75,261115,,,A*4F
